Year,Genus,Specific epithet,Taxon,Native,Non-native,Invasive
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,velutina,quercus velutina,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,velutina,quercus velutina,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2006,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2006,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2006,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2006,Quercus,velutina,quercus velutina,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2006,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Quercus,velutina,quercus velutina,y,n,n
2006,Quercus,velutina,quercus velutina,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Quercus,velutina,quercus velutina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Sassafras,albidum,sassafras albidum,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2006,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2006,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2006,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2006,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Tsuga,canadensis,tsuga canadensis,y,n,n
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Tsuga,canadensis,tsuga canadensis,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2006,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Tsuga,canadensis,tsuga canadensis,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Sassafras,albidum,sassafras albidum,y,n,n
2006,Sassafras,albidum,sassafras albidum,y,n,n
2006,Tsuga,canadensis,tsuga canadensis,y,n,n
2006,Tsuga,canadensis,tsuga canadensis,y,n,n
2006,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,platanoides,acer platanoides,n,y,y
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Tsuga,canadensis,tsuga canadensis,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Tsuga,canadensis,tsuga canadensis,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Hamamelis,virginiana,hamamelis virginiana,y,n,n
2006,Clethra,alnifolia,clethra alnifolia,y,n,n
2006,Clethra,alnifolia,clethra alnifolia,y,n,n
2006,Clethra,alnifolia,clethra alnifolia,y,n,n
2006,Clethra,alnifolia,clethra alnifolia,y,n,n
2006,Clethra,alnifolia,clethra alnifolia,y,n,n
2006,Clethra,alnifolia,clethra alnifolia,y,n,n
2006,Clethra,alnifolia,clethra alnifolia,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Viburnum,dentatum,viburnum dentatum,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,velutina,quercus velutina,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Lonicera,maackii,lonicera maackii,n,y,y
2006,Lonicera,maackii,lonicera maackii,n,y,y
2006,Lonicera,maackii,lonicera maackii,n,y,y
2006,Lonicera,maackii,lonicera maackii,n,y,y
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fagus,grandifolia,fagus grandifolia,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Fraxinus,americana,fraxinus americana,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Carya,sp.,carya sp.,#N/A,#N/A,#N/A
2006,Chionanthus,virginicus,chionanthus virginicus,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2006,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,palustris,quercus palustris,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2006,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Lindera,benzoin,lindera benzoin,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Aralia,elata,aralia elata,n,y,y
2006,Aralia,elata,aralia elata,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Phellodendron,amurense,phellodendron amurense,n,y,y
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Acer,saccharum,acer saccharum,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Quercus,rubra,quercus rubra,y,n,n
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Cornus,florida,cornus florida,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Betula,lenta,betula lenta,y,n,n
2006,Euonymus,alatus,euonymus alatus,n,y,y
2006,Euonymus,alatus,euonymus alatus,n,y,y
2006,Acer,rubrum,acer rubrum,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
2006,Prunus,serotina,prunus serotina,y,n,n
